Date,District,Domestic (MLD),Industrial (MLD),Agricultural (MLD)
25-09-2024,Nashik,1131,484,1121
25-09-2024,Mumbai,1348,761,1252
25-09-2024,Aurangabad,1717,754,949
25-09-2024,Thane,1485,575,572
25-09-2024,Kolhapur,715,614,1484
25-09-2024,Solapur,960,1436,680
26-09-2024,Pune,1241,679,1163
26-09-2024,Nagpur,1410,1457,800
26-09-2024,Nashik,1922,1188,526
26-09-2024,Mumbai,907,760,639
26-09-2024,Aurangabad,1342,391,1139
26-09-2024,Thane,552,860,710
26-09-2024,Kolhapur,581,645,1022
26-09-2024,Solapur,1648,779,439
27-09-2024,Pune,1809,1415,765
27-09-2024,Nagpur,1756,741,1008
27-09-2024,Nashik,860,441,1023
27-09-2024,Mumbai,1063,649,1190
27-09-2024,Aurangabad,889,944,1208
27-09-2024,Thane,1217,1396,587
27-09-2024,Kolhapur,1531,486,1127
27-09-2024,Solapur,827,978,598
28-09-2024,Pune,1709,1169,1005
28-09-2024,Nagpur,727,300,1032
28-09-2024,Nashik,1402,892,1111
28-09-2024,Mumbai,904,520,1089
28-09-2024,Aurangabad,1414,915,833
28-09-2024,Thane,503,1051,1400
28-09-2024,Kolhapur,1552,668,1143
28-09-2024,Solapur,1221,417,881
29-09-2024,Pune,511,940,1327
29-09-2024,Nagpur,975,425,1009
29-09-2024,Nashik,1622,976,1323
29-09-2024,Mumbai,1811,713,982
29-09-2024,Aurangabad,1190,363,1465
29-09-2024,Thane,639,887,1116
29-09-2024,Kolhapur,1045,430,632
29-09-2024,Solapur,1371,314,689
30-09-2024,Pune,1411,387,438
30-09-2024,Nagpur,1898,1188,687
30-09-2024,Nashik,1297,574,960
30-09-2024,Mumbai,565,1021,1365
30-09-2024,Aurangabad,1432,980,1306
30-09-2024,Thane,871,1165,498
30-09-2024,Kolhapur,1734,1485,1262
30-09-2024,Solapur,1837,1007,1012
01-10-2024,Pune,1165,380,471
01-10-2024,Nagpur,1681,1141,1067
01-10-2024,Nashik,600,1222,469
01-10-2024,Mumbai,653,502,609
01-10-2024,Aurangabad,1199,984,1002
01-10-2024,Thane,1337,593,671
01-10-2024,Kolhapur,903,363,1135
01-10-2024,Solapur,1354,943,1397
02-10-2024,Pune,915,1087,426
02-10-2024,Nagpur,1285,659,1067
02-10-2024,Nashik,963,951,496
02-10-2024,Mumbai,1705,1232,979
02-10-2024,Aurangabad,1855,739,1039
02-10-2024,Thane,1855,1041,641
02-10-2024,Kolhapur,1749,503,1108
02-10-2024,Solapur,1792,509,1162
03-10-2024,Pune,1730,1091,1110
03-10-2024,Nagpur,1273,349,1111
03-10-2024,Nashik,1169,635,1057
03-10-2024,Mumbai,879,564,1395
03-10-2024,Aurangabad,1352,417,913
03-10-2024,Thane,715,1057,1497
03-10-2024,Kolhapur,638,1395,1281
03-10-2024,Solapur,915,1236,1384
04-10-2024,Pune,1634,491,619
04-10-2024,Nagpur,1984,690,1048
04-10-2024,Nashik,613,925,868
04-10-2024,Mumbai,1285,1479,1049
04-10-2024,Aurangabad,1491,736,1452
04-10-2024,Thane,1370,1046,1299
04-10-2024,Kolhapur,743,764,1196
04-10-2024,Solapur,1714,494,1108
05-10-2024,Pune,1464,1274,664
05-10-2024,Nagpur,1039,913,655
05-10-2024,Nashik,1438,842,1102
05-10-2024,Mumbai,758,387,863
05-10-2024,Aurangabad,734,927,1020
05-10-2024,Thane,1839,1249,673
05-10-2024,Kolhapur,1904,1417,484
05-10-2024,Solapur,1488,1395,1292
06-10-2024,Pune,1428,1232,481
06-10-2024,Nagpur,1346,1458,562
06-10-2024,Nashik,1887,491,420
06-10-2024,Mumbai,1497,319,760
06-10-2024,Aurangabad,1005,1359,788
06-10-2024,Thane,1284,1049,850
06-10-2024,Kolhapur,1152,1365,595
06-10-2024,Solapur,1923,1489,1273
07-10-2024,Pune,1391,328,1214
07-10-2024,Nagpur,1334,583,1069
07-10-2024,Nashik,971,996,758
07-10-2024,Mumbai,1314,1018,834
07-10-2024,Aurangabad,1063,1269,1032
07-10-2024,Thane,1931,1323,835
07-10-2024,Kolhapur,1032,592,622
07-10-2024,Solapur,671,873,1442
08-10-2024,Pune,1274,890,1339
08-10-2024,Nagpur,1436,1208,721
08-10-2024,Nashik,1200,536,526
08-10-2024,Mumbai,954,1408,1108
08-10-2024,Aurangabad,638,724,658
08-10-2024,Thane,1442,1445,849
08-10-2024,Kolhapur,1192,1103,538
08-10-2024,Solapur,1503,480,479
09-10-2024,Pune,1269,514,760
09-10-2024,Nagpur,777,1100,939
09-10-2024,Nashik,1348,603,1101
09-10-2024,Mumbai,1936,1055,1085
09-10-2024,Aurangabad,951,1299,639
09-10-2024,Thane,1720,1438,518
09-10-2024,Kolhapur,913,446,1309
09-10-2024,Solapur,1701,422,700
10-10-2024,Pune,1917,579,1453
10-10-2024,Nagpur,684,1458,1236
10-10-2024,Nashik,1497,1180,1395
10-10-2024,Mumbai,1384,374,1443
10-10-2024,Aurangabad,1106,746,883
10-10-2024,Thane,617,824,1223
10-10-2024,Kolhapur,877,448,413
10-10-2024,Solapur,1558,683,878
11-10-2024,Pune,1319,1029,877
11-10-2024,Nagpur,711,850,858
11-10-2024,Nashik,1023,1431,983
11-10-2024,Mumbai,1705,510,786
11-10-2024,Aurangabad,1760,1132,1350
11-10-2024,Thane,1352,1289,1063
11-10-2024,Kolhapur,841,1488,1243
11-10-2024,Solapur,1559,544,1058
12-10-2024,Pune,1754,1499,779
12-10-2024,Nagpur,1747,1257,437
12-10-2024,Nashik,968,813,815
12-10-2024,Mumbai,970,1272,1135
12-10-2024,Aurangabad,1475,1034,748
12-10-2024,Thane,1028,955,555
12-10-2024,Kolhapur,944,1136,610
12-10-2024,Solapur,935,524,809
13-10-2024,Pune,1792,720,487
13-10-2024,Nagpur,628,518,507
13-10-2024,Nashik,1068,356,1382
13-10-2024,Mumbai,1928,1155,806
13-10-2024,Aurangabad,1263,1387,1124
13-10-2024,Thane,1926,872,402
13-10-2024,Kolhapur,998,964,946
13-10-2024,Solapur,1019,1108,1094
14-10-2024,Pune,538,1056,451
14-10-2024,Nagpur,1383,1034,1390
14-10-2024,Nashik,841,1000,993
14-10-2024,Mumbai,1147,747,1330
14-10-2024,Aurangabad,554,1411,858
14-10-2024,Thane,1588,1419,716
14-10-2024,Kolhapur,1972,1417,816
14-10-2024,Solapur,1265,728,780
15-10-2024,Pune,511,1099,1321
15-10-2024,Nagpur,1026,1207,525
15-10-2024,Nashik,1557,922,837
15-10-2024,Mumbai,729,551,790
15-10-2024,Aurangabad,1055,1128,997
15-10-2024,Thane,1269,1028,810
15-10-2024,Kolhapur,1127,741,908
15-10-2024,Solapur,1931,402,967
16-10-2024,Pune,1684,699,1049
16-10-2024,Nagpur,1430,491,845
16-10-2024,Nashik,1432,523,563
16-10-2024,Mumbai,799,683,641
16-10-2024,Aurangabad,1028,858,769
16-10-2024,Thane,1547,1068,1024
16-10-2024,Kolhapur,1419,714,606
16-10-2024,Solapur,1937,1233,1463
17-10-2024,Pune,1431,1171,823
17-10-2024,Nagpur,943,777,706
17-10-2024,Nashik,1422,1410,1430
17-10-2024,Mumbai,960,687,595
17-10-2024,Aurangabad,1197,490,489
17-10-2024,Thane,842,1044,1446
17-10-2024,Kolhapur,891,500,691
17-10-2024,Solapur,592,1413,576
18-10-2024,Pune,1320,535,923
18-10-2024,Nagpur,901,675,904
18-10-2024,Nashik,663,369,940
18-10-2024,Mumbai,1007,1150,436
18-10-2024,Aurangabad,572,365,417
18-10-2024,Thane,1450,1324,563
18-10-2024,Kolhapur,1022,1484,1178
18-10-2024,Solapur,1576,319,1456
19-10-2024,Pune,1898,1134,1154
19-10-2024,Nagpur,1188,985,1048
19-10-2024,Nashik,1154,457,1107
19-10-2024,Mumbai,1228,732,984
19-10-2024,Aurangabad,979,625,1154
19-10-2024,Thane,1038,1113,1295
19-10-2024,Kolhapur,1252,381,1231
19-10-2024,Solapur,680,897,1443
20-10-2024,Pune,1901,1232,1251
20-10-2024,Nagpur,1289,587,1104
20-10-2024,Nashik,617,1193,1176
20-10-2024,Mumbai,1759,1380,1226
20-10-2024,Aurangabad,1837,855,978
20-10-2024,Thane,1681,918,585
20-10-2024,Kolhapur,1712,1064,1106
20-10-2024,Solapur,1500,332,529
21-10-2024,Pune,563,1078,791
21-10-2024,Nagpur,1988,1314,1350
21-10-2024,Nashik,793,681,837
21-10-2024,Mumbai,1594,649,1403
21-10-2024,Aurangabad,1250,1481,1430
21-10-2024,Thane,1223,1237,490
21-10-2024,Kolhapur,757,1005,899
21-10-2024,Solapur,1502,440,596
22-10-2024,Pune,1857,613,1378
22-10-2024,Nagpur,988,878,1037
22-10-2024,Nashik,721,1102,890
22-10-2024,Mumbai,551,746,563
22-10-2024,Aurangabad,1219,617,1437
22-10-2024,Thane,1648,514,1099
22-10-2024,Kolhapur,929,1188,629
22-10-2024,Solapur,907,996,532
23-10-2024,Pune,955,829,700
23-10-2024,Nagpur,1158,396,1376
23-10-2024,Nashik,1087,1172,648
23-10-2024,Mumbai,1166,657,550
23-10-2024,Aurangabad,554,723,1067
23-10-2024,Thane,1616,1081,434
23-10-2024,Kolhapur,1895,349,449
23-10-2024,Solapur,1116,752,865
24-10-2024,Pune,716,1210,1092
24-10-2024,Nagpur,1302,359,773
24-10-2024,Nashik,1933,868,1009
24-10-2024,Mumbai,1304,1253,1321
24-10-2024,Aurangabad,1395,501,1050
24-10-2024,Thane,1871,614,563
24-10-2024,Kolhapur,1958,328,1429
24-10-2024,Solapur,1921,456,585
25-10-2024,Pune,1396,610,1418
25-10-2024,Nagpur,1888,1370,1451
25-10-2024,Nashik,1768,821,1236
25-10-2024,Mumbai,1698,308,758
25-10-2024,Aurangabad,1048,549,731
25-10-2024,Thane,943,885,486
25-10-2024,Kolhapur,617,999,965
25-10-2024,Solapur,1104,527,1125
26-10-2024,Pune,1950,1095,1479
26-10-2024,Nagpur,1231,550,685
26-10-2024,Nashik,1707,996,798
26-10-2024,Mumbai,1594,905,1161
26-10-2024,Aurangabad,1424,1287,957
26-10-2024,Thane,1820,558,804
26-10-2024,Kolhapur,1575,778,927
26-10-2024,Solapur,1457,584,826
27-10-2024,Pune,1667,1008,842
27-10-2024,Nagpur,1250,769,1493
27-10-2024,Nashik,1537,1439,1158
27-10-2024,Mumbai,1032,998,1351
27-10-2024,Aurangabad,1888,488,576
27-10-2024,Thane,601,685,1463
27-10-2024,Kolhapur,829,810,817
27-10-2024,Solapur,597,508,876
28-10-2024,Pune,1518,522,755
28-10-2024,Nagpur,1489,1010,918
28-10-2024,Nashik,1170,493,622
28-10-2024,Mumbai,735,490,498
28-10-2024,Aurangabad,1953,375,781
28-10-2024,Thane,1686,744,981
28-10-2024,Kolhapur,1199,733,917
28-10-2024,Solapur,1858,668,941
29-10-2024,Pune,1191,1478,1270
29-10-2024,Nagpur,1940,1382,977
29-10-2024,Nashik,955,585,456
29-10-2024,Mumbai,1693,566,904
29-10-2024,Aurangabad,784,1204,569
29-10-2024,Thane,1335,1238,1494
29-10-2024,Kolhapur,1218,580,1222
29-10-2024,Solapur,1406,1227,1288
30-10-2024,Pune,1055,797,930
30-10-2024,Nagpur,875,478,1266
30-10-2024,Nashik,577,1047,943
30-10-2024,Mumbai,870,1213,704
30-10-2024,Aurangabad,1877,1255,708
30-10-2024,Thane,942,470,1215
30-10-2024,Kolhapur,995,992,802
30-10-2024,Solapur,699,1219,465
31-10-2024,Pune,1373,1433,1299
31-10-2024,Nagpur,630,1102,538
31-10-2024,Nashik,1011,666,404
31-10-2024,Mumbai,1937,1417,819
31-10-2024,Aurangabad,1250,1116,1309
31-10-2024,Thane,1372,329,841
31-10-2024,Kolhapur,1373,1270,1296
31-10-2024,Solapur,1663,324,1246
01-11-2024,Pune,1365,1054,1146
01-11-2024,Nagpur,1217,606,671
01-11-2024,Nashik,1332,437,449
01-11-2024,Mumbai,1206,600,544
01-11-2024,Aurangabad,1479,1365,1022
01-11-2024,Thane,1168,478,1317
01-11-2024,Kolhapur,564,484,1220
01-11-2024,Solapur,1743,846,1017
02-11-2024,Pune,862,551,683
02-11-2024,Nagpur,1360,906,610
02-11-2024,Nashik,1684,431,760
02-11-2024,Mumbai,1939,1397,1250
02-11-2024,Aurangabad,1028,948,757
02-11-2024,Thane,1519,843,474
02-11-2024,Kolhapur,1200,1052,1361
02-11-2024,Solapur,521,702,1129
03-11-2024,Pune,1577,601,1318
03-11-2024,Nagpur,987,857,963
03-11-2024,Nashik,530,981,946
03-11-2024,Mumbai,1263,1231,1095
03-11-2024,Aurangabad,789,947,908
03-11-2024,Thane,1731,1098,880
03-11-2024,Kolhapur,1936,1100,529
03-11-2024,Solapur,886,1459,625
04-11-2024,Pune,1204,1468,1319
04-11-2024,Nagpur,1015,340,1066
04-11-2024,Nashik,986,1447,465
04-11-2024,Mumbai,774,562,1363
04-11-2024,Aurangabad,1724,1119,405
04-11-2024,Thane,578,1003,402
04-11-2024,Kolhapur,1172,303,1199
04-11-2024,Solapur,923,1440,556
05-11-2024,Pune,1734,1252,1429
05-11-2024,Nagpur,1973,1393,424
05-11-2024,Nashik,501,697,454
05-11-2024,Mumbai,1102,853,1308
05-11-2024,Aurangabad,1020,1411,997
05-11-2024,Thane,1699,804,565
05-11-2024,Kolhapur,1618,380,513
05-11-2024,Solapur,613,910,503
06-11-2024,Pune,796,1246,1326
06-11-2024,Nagpur,690,359,1022
06-11-2024,Nashik,1874,868,552
06-11-2024,Mumbai,1053,456,866
06-11-2024,Aurangabad,1209,1049,1136
06-11-2024,Thane,1216,587,654
06-11-2024,Kolhapur,1702,650,1333
06-11-2024,Solapur,726,417,1153
07-11-2024,Pune,1966,1341,1033
07-11-2024,Nagpur,1071,934,519
07-11-2024,Nashik,1484,898,643
07-11-2024,Mumbai,1169,1284,438
07-11-2024,Aurangabad,873,1108,899
07-11-2024,Thane,1798,384,746
07-11-2024,Kolhapur,1340,503,944
07-11-2024,Solapur,696,811,449
08-11-2024,Pune,792,1481,1241
08-11-2024,Nagpur,1562,1449,1484
08-11-2024,Nashik,1303,400,1086
08-11-2024,Mumbai,1182,318,1244
08-11-2024,Aurangabad,985,623,916
08-11-2024,Thane,1222,1245,1210
08-11-2024,Kolhapur,1317,641,1381
08-11-2024,Solapur,709,509,890
09-11-2024,Pune,1551,616,915
09-11-2024,Nagpur,1239,477,1131
09-11-2024,Nashik,1058,1076,807
09-11-2024,Mumbai,1819,301,462
09-11-2024,Aurangabad,1819,390,663
09-11-2024,Thane,1788,1393,523
09-11-2024,Kolhapur,927,1448,810
09-11-2024,Solapur,1463,700,728
10-11-2024,Pune,808,481,618
10-11-2024,Nagpur,1571,446,1126
10-11-2024,Nashik,1706,1446,1308
10-11-2024,Mumbai,1365,554,1427
10-11-2024,Aurangabad,1186,1019,1054
10-11-2024,Thane,1893,1163,1110
10-11-2024,Kolhapur,1390,1454,1052
10-11-2024,Solapur,1621,1133,1402
11-11-2024,Pune,631,882,1078
11-11-2024,Nagpur,1555,661,1211
11-11-2024,Nashik,1533,819,623
11-11-2024,Mumbai,773,1035,402
11-11-2024,Aurangabad,1774,1286,1326
11-11-2024,Thane,833,1209,618
11-11-2024,Kolhapur,1382,764,1358
11-11-2024,Solapur,1635,1408,916
12-11-2024,Pune,1095,1058,595
12-11-2024,Nagpur,1672,1147,427
12-11-2024,Nashik,908,531,701
12-11-2024,Mumbai,1478,479,693
12-11-2024,Aurangabad,1793,581,946
12-11-2024,Thane,1455,966,1228
12-11-2024,Kolhapur,1320,652,752
12-11-2024,Solapur,830,548,529
13-11-2024,Pune,1107,443,689
13-11-2024,Nagpur,1078,1358,648
13-11-2024,Nashik,1139,809,1213
13-11-2024,Mumbai,713,1197,1020
13-11-2024,Aurangabad,1704,912,953
13-11-2024,Thane,1732,1091,882
13-11-2024,Kolhapur,784,967,1418
13-11-2024,Solapur,1222,1272,1202
14-11-2024,Pune,696,749,1375
14-11-2024,Nagpur,975,969,675
14-11-2024,Nashik,1026,393,951
14-11-2024,Mumbai,1868,847,1263
14-11-2024,Aurangabad,1879,641,1333
14-11-2024,Thane,1723,828,1217
14-11-2024,Kolhapur,1876,311,993
14-11-2024,Solapur,1673,514,706
15-11-2024,Pune,1040,990,835
15-11-2024,Nagpur,1919,1486,1047
15-11-2024,Nashik,1143,588,877
15-11-2024,Mumbai,1553,964,433
15-11-2024,Aurangabad,1437,836,990
15-11-2024,Thane,1769,880,1077
15-11-2024,Kolhapur,1213,902,1275
15-11-2024,Solapur,1922,739,1402
16-11-2024,Pune,1395,1041,915
16-11-2024,Nagpur,635,386,413
16-11-2024,Nashik,1361,314,960
16-11-2024,Mumbai,1516,573,1406
16-11-2024,Aurangabad,732,1191,671
16-11-2024,Thane,1938,1297,575
16-11-2024,Kolhapur,1862,914,433
16-11-2024,Solapur,1187,441,1445
17-11-2024,Pune,925,791,740
17-11-2024,Nagpur,1503,1451,1466
17-11-2024,Nashik,1779,1123,1223
17-11-2024,Mumbai,1076,698,1436
17-11-2024,Aurangabad,1360,927,496
17-11-2024,Thane,1532,1223,971
17-11-2024,Kolhapur,764,1387,901
17-11-2024,Solapur,1138,1374,689
18-11-2024,Pune,1238,414,532
18-11-2024,Nagpur,575,715,600
18-11-2024,Nashik,759,1321,751
18-11-2024,Mumbai,1629,1013,775
18-11-2024,Aurangabad,1627,1196,934
18-11-2024,Thane,1538,474,567
18-11-2024,Kolhapur,1117,527,441
18-11-2024,Solapur,1444,1238,959
19-11-2024,Pune,1678,1033,741
19-11-2024,Nagpur,1434,382,1431
19-11-2024,Nashik,846,1085,540
19-11-2024,Mumbai,1424,1430,622
19-11-2024,Aurangabad,1177,459,1378
19-11-2024,Thane,1633,1449,1282
19-11-2024,Kolhapur,926,1125,640
19-11-2024,Solapur,779,587,1498
20-11-2024,Pune,530,1210,736
20-11-2024,Nagpur,1948,1046,551
20-11-2024,Nashik,630,609,485
20-11-2024,Mumbai,852,1456,905
20-11-2024,Aurangabad,806,556,903
20-11-2024,Thane,914,537,467
20-11-2024,Kolhapur,1392,1450,1398
20-11-2024,Solapur,1354,329,538
21-11-2024,Pune,1573,1137,778
21-11-2024,Nagpur,905,652,967
21-11-2024,Nashik,1213,1325,1372
21-11-2024,Mumbai,1894,1084,845
21-11-2024,Aurangabad,1615,589,724
21-11-2024,Thane,1186,1014,1147
21-11-2024,Kolhapur,1158,769,773
21-11-2024,Solapur,1998,1092,592
22-11-2024,Pune,1137,1178,1392
22-11-2024,Nagpur,1827,1174,1150
22-11-2024,Nashik,753,1450,1159
22-11-2024,Mumbai,1814,1034,947
22-11-2024,Aurangabad,757,1213,1207
22-11-2024,Thane,957,458,1436
22-11-2024,Kolhapur,574,1408,930
22-11-2024,Solapur,1382,1160,1244
23-11-2024,Pune,1715,910,1215
23-11-2024,Nagpur,1253,1043,554
23-11-2024,Nashik,1918,315,995
23-11-2024,Mumbai,836,1257,1404
23-11-2024,Aurangabad,809,1480,499
23-11-2024,Thane,1711,396,1029
23-11-2024,Kolhapur,1263,1331,1236
23-11-2024,Solapur,563,546,418
24-11-2024,Pune,1697,308,1386
24-11-2024,Nagpur,680,344,1370
24-11-2024,Nashik,1578,667,1071
24-11-2024,Mumbai,1927,768,1022
24-11-2024,Aurangabad,565,1449,1310
24-11-2024,Thane,663,397,1206
24-11-2024,Kolhapur,635,333,505
24-11-2024,Solapur,959,940,1222
25-11-2024,Pune,971,919,821
25-11-2024,Nagpur,1052,460,950
25-11-2024,Nashik,976,1302,646
25-11-2024,Mumbai,641,971,485
25-11-2024,Aurangabad,1295,983,987
25-11-2024,Thane,1910,1466,583
25-11-2024,Kolhapur,1628,1150,1076
25-11-2024,Solapur,682,1073,1343
26-11-2024,Pune,646,1402,1018
26-11-2024,Nagpur,1202,606,1019
26-11-2024,Nashik,741,845,885
26-11-2024,Mumbai,821,1496,470
26-11-2024,Aurangabad,814,574,772
26-11-2024,Thane,1631,1428,1365
26-11-2024,Kolhapur,1330,1062,1151
26-11-2024,Solapur,1393,1489,662
27-11-2024,Pune,1808,1178,537
27-11-2024,Nagpur,1122,869,690
27-11-2024,Nashik,1321,1475,1338
27-11-2024,Mumbai,597,1169,885
27-11-2024,Aurangabad,1038,1044,1215
27-11-2024,Thane,1204,1477,985
27-11-2024,Kolhapur,1484,1369,1216
27-11-2024,Solapur,1040,1108,622
28-11-2024,Pune,1717,348,486
28-11-2024,Nagpur,1426,1479,1449
28-11-2024,Nashik,1982,421,1193
28-11-2024,Mumbai,1497,1381,777
28-11-2024,Aurangabad,1124,1191,597
28-11-2024,Thane,1464,302,669
28-11-2024,Kolhapur,756,705,618
28-11-2024,Solapur,1734,634,592
29-11-2024,Pune,1602,321,486
29-11-2024,Nagpur,616,511,694
29-11-2024,Nashik,1127,926,538
29-11-2024,Mumbai,890,476,663
29-11-2024,Aurangabad,1429,372,845
29-11-2024,Thane,1721,755,434
29-11-2024,Kolhapur,601,1357,457
29-11-2024,Solapur,1035,1254,919
30-11-2024,Pune,1722,1412,1098
30-11-2024,Nagpur,577,371,1403
30-11-2024,Nashik,717,457,1200
30-11-2024,Mumbai,1602,733,1367
30-11-2024,Aurangabad,1103,562,1265
30-11-2024,Thane,1886,915,1273
30-11-2024,Kolhapur,847,672,534
30-11-2024,Solapur,1892,639,1476
01-12-2024,Pune,1470,504,883
01-12-2024,Nagpur,1912,1246,746
01-12-2024,Nashik,745,345,547
01-12-2024,Mumbai,586,1343,819
01-12-2024,Aurangabad,1657,794,704
01-12-2024,Thane,1656,445,1003
01-12-2024,Kolhapur,705,1164,1117
01-12-2024,Solapur,1826,448,1374
02-12-2024,Pune,1542,1365,712
02-12-2024,Nagpur,808,885,810
02-12-2024,Nashik,1820,311,1347
02-12-2024,Mumbai,1256,584,1063
02-12-2024,Aurangabad,1206,1486,716
02-12-2024,Thane,1294,1218,1151
02-12-2024,Kolhapur,1713,1462,1375
02-12-2024,Solapur,1286,819,467
03-12-2024,Pune,882,1362,557
03-12-2024,Nagpur,959,1247,649
03-12-2024,Nashik,728,312,985
03-12-2024,Mumbai,1033,906,1446
03-12-2024,Aurangabad,1491,1055,688
03-12-2024,Thane,1281,1365,894
03-12-2024,Kolhapur,1883,1224,748
03-12-2024,Solapur,553,995,1224
04-12-2024,Pune,892,1041,1301
04-12-2024,Nagpur,1018,509,1360
04-12-2024,Nashik,1401,1472,1165
04-12-2024,Mumbai,775,1473,632
04-12-2024,Aurangabad,1045,633,981
04-12-2024,Thane,580,1478,1173
04-12-2024,Kolhapur,1697,1279,932
04-12-2024,Solapur,1843,321,1011
05-12-2024,Pune,1829,715,768
05-12-2024,Nagpur,1578,510,1110
05-12-2024,Nashik,524,997,478
05-12-2024,Mumbai,1758,801,908
05-12-2024,Aurangabad,1694,1112,1463
05-12-2024,Thane,1522,948,746
05-12-2024,Kolhapur,1499,1262,654
05-12-2024,Solapur,581,813,1388
06-12-2024,Pune,1713,872,1106
06-12-2024,Nagpur,741,796,556
06-12-2024,Nashik,647,1368,466
06-12-2024,Mumbai,1960,1059,777
06-12-2024,Aurangabad,633,1214,1186
06-12-2024,Thane,1055,847,1072
06-12-2024,Kolhapur,533,1102,839
06-12-2024,Solapur,912,692,440
07-12-2024,Pune,1696,694,872
07-12-2024,Nagpur,1063,1180,980
07-12-2024,Nashik,1307,1190,992
07-12-2024,Mumbai,1513,1109,1107
07-12-2024,Aurangabad,1014,487,1411
07-12-2024,Thane,1935,319,1494
07-12-2024,Kolhapur,1344,639,613
07-12-2024,Solapur,1605,1158,497
08-12-2024,Pune,1553,1157,694
08-12-2024,Nagpur,1010,1122,764
08-12-2024,Nashik,977,411,986
08-12-2024,Mumbai,1053,600,968
08-12-2024,Aurangabad,680,1149,1007
08-12-2024,Thane,1568,840,1497
08-12-2024,Kolhapur,1731,749,434
08-12-2024,Solapur,1061,1370,1172
09-12-2024,Pune,1243,618,969
09-12-2024,Nagpur,1290,1436,668
09-12-2024,Nashik,695,1258,1294
09-12-2024,Mumbai,1253,1374,909
09-12-2024,Aurangabad,1432,1322,1073
09-12-2024,Thane,596,418,578
09-12-2024,Kolhapur,1704,433,443
09-12-2024,Solapur,1508,1408,1069
10-12-2024,Pune,522,1087,1179
10-12-2024,Nagpur,703,679,672
10-12-2024,Nashik,1646,413,523
10-12-2024,Mumbai,1991,319,1051
10-12-2024,Aurangabad,1071,438,1212
10-12-2024,Thane,699,693,741
10-12-2024,Kolhapur,710,845,1027
10-12-2024,Solapur,780,433,1022
11-12-2024,Pune,893,882,690
11-12-2024,Nagpur,702,651,529
11-12-2024,Nashik,1608,977,712
11-12-2024,Mumbai,1470,327,408
11-12-2024,Aurangabad,1989,916,739
11-12-2024,Thane,1571,1235,863
11-12-2024,Kolhapur,1380,713,1212
11-12-2024,Solapur,1695,1374,1167
12-12-2024,Pune,1217,1346,782
12-12-2024,Nagpur,828,1058,541
12-12-2024,Nashik,1006,342,832
12-12-2024,Mumbai,1902,610,1366
12-12-2024,Aurangabad,585,700,962
12-12-2024,Thane,1603,843,908
12-12-2024,Kolhapur,1651,1161,1104
12-12-2024,Solapur,853,1234,642
13-12-2024,Pune,919,521,1158
13-12-2024,Nagpur,1696,464,1294
13-12-2024,Nashik,796,1450,490
13-12-2024,Mumbai,1884,817,1340
13-12-2024,Aurangabad,918,811,1247
13-12-2024,Thane,1094,1009,502
13-12-2024,Kolhapur,1626,368,1350
13-12-2024,Solapur,893,1347,978
14-12-2024,Pune,1908,1339,724
14-12-2024,Nagpur,1436,1092,1207
14-12-2024,Nashik,1913,1448,1447
14-12-2024,Mumbai,1223,409,407
14-12-2024,Aurangabad,1250,1315,1289
14-12-2024,Thane,1087,1253,1210
14-12-2024,Kolhapur,1827,909,997
14-12-2024,Solapur,1803,1417,791
15-12-2024,Pune,1495,1421,595
15-12-2024,Nagpur,578,1488,1487
15-12-2024,Nashik,1922,996,914
15-12-2024,Mumbai,571,1151,1463
15-12-2024,Aurangabad,520,1170,1402
15-12-2024,Thane,635,464,1033
15-12-2024,Kolhapur,1846,1250,1090
15-12-2024,Solapur,1603,1271,756
16-12-2024,Pune,1659,1347,1072
16-12-2024,Nagpur,1038,861,1289
16-12-2024,Nashik,843,361,657
16-12-2024,Mumbai,1138,366,958
16-12-2024,Aurangabad,1215,1360,750
16-12-2024,Thane,541,412,884
16-12-2024,Kolhapur,1228,690,970
16-12-2024,Solapur,1839,1127,835
17-12-2024,Pune,781,415,969
17-12-2024,Nagpur,1315,531,1220
17-12-2024,Nashik,1151,472,1495
17-12-2024,Mumbai,1924,512,914
17-12-2024,Aurangabad,997,845,1386
17-12-2024,Thane,1262,1124,646
17-12-2024,Kolhapur,1109,1220,574
17-12-2024,Solapur,1685,1270,464
18-12-2024,Pune,1050,1045,1208
18-12-2024,Nagpur,997,1438,1218
18-12-2024,Nashik,807,1422,1087
18-12-2024,Mumbai,1770,1049,1373
18-12-2024,Aurangabad,1832,327,411
18-12-2024,Thane,544,1385,1237
18-12-2024,Kolhapur,1009,379,1022
18-12-2024,Solapur,731,1175,493
19-12-2024,Pune,1816,556,1169
19-12-2024,Nagpur,656,999,1050
19-12-2024,Nashik,1574,973,1436
19-12-2024,Mumbai,1196,1452,481
19-12-2024,Aurangabad,1466,1191,527
19-12-2024,Thane,702,1371,771
19-12-2024,Kolhapur,1180,1342,979
19-12-2024,Solapur,709,931,910
20-12-2024,Pune,703,483,1131
20-12-2024,Nagpur,987,841,860
20-12-2024,Nashik,921,1234,772
20-12-2024,Mumbai,826,344,457
20-12-2024,Aurangabad,1556,1328,1158
20-12-2024,Thane,517,1405,1414
20-12-2024,Kolhapur,1401,1265,569
20-12-2024,Solapur,1737,1452,1016
21-12-2024,Pune,1284,938,1466
21-12-2024,Nagpur,987,1135,1322
