Date,Reservoir Name,District,Inflow (MLD),Outflow (MLD),Storage Capacity (MLD),Current Level (MLD)
14-11-2024,Bhatsa Dam,Thane,1199,1104,150636,136686
14-11-2024,Ujjani Dam,Solapur,2115,1405,189051,112249
14-11-2024,Jayakwadi Dam,Aurangabad,2713,1273,191334,161231
15-11-2024,Koyna Dam,Satara,1890,1908,268738,210141
15-11-2024,Bhatsa Dam,Thane,2039,1579,205965,104495
15-11-2024,Ujjani Dam,Solapur,1382,1796,259971,252889
15-11-2024,Jayakwadi Dam,Aurangabad,2205,1246,165021,118849
16-11-2024,Koyna Dam,Satara,1531,1369,246337,166668
16-11-2024,Bhatsa Dam,Thane,1422,1326,248123,131092
16-11-2024,Ujjani Dam,Solapur,1724,1063,152213,136648
16-11-2024,Jayakwadi Dam,Aurangabad,1010,1462,173298,155618
17-11-2024,Koyna Dam,Satara,1449,1894,173370,112607
17-11-2024,Bhatsa Dam,Thane,2836,2117,240725,188939
17-11-2024,Ujjani Dam,Solapur,2999,1699,269853,190245
17-11-2024,Jayakwadi Dam,Aurangabad,1843,2244,242730,226978
18-11-2024,Koyna Dam,Satara,2278,1096,173029,126491
18-11-2024,Bhatsa Dam,Thane,1378,2415,250571,229661
18-11-2024,Ujjani Dam,Solapur,1845,1157,239471,223618
18-11-2024,Jayakwadi Dam,Aurangabad,2228,1463,268622,235959
19-11-2024,Koyna Dam,Satara,2173,1187,180631,132927
19-11-2024,Bhatsa Dam,Thane,1317,1852,237192,167678
19-11-2024,Ujjani Dam,Solapur,2001,1777,161795,129004
19-11-2024,Jayakwadi Dam,Aurangabad,1850,2009,193599,156274
20-11-2024,Koyna Dam,Satara,2431,1651,279955,165732
20-11-2024,Bhatsa Dam,Thane,1400,1162,217169,163358
20-11-2024,Ujjani Dam,Solapur,1231,2468,247864,139931
20-11-2024,Jayakwadi Dam,Aurangabad,2946,1900,204497,178020
21-11-2024,Koyna Dam,Satara,2339,1485,250053,173815
21-11-2024,Bhatsa Dam,Thane,2131,1559,173633,168259
21-11-2024,Ujjani Dam,Solapur,2500,1042,188195,168940
21-11-2024,Jayakwadi Dam,Aurangabad,1252,1040,221978,127666
22-11-2024,Koyna Dam,Satara,2517,2275,155791,111818
22-11-2024,Bhatsa Dam,Thane,1750,1964,172351,171993
22-11-2024,Ujjani Dam,Solapur,2520,1762,170789,166783
22-11-2024,Jayakwadi Dam,Aurangabad,2614,1025,222423,102564
23-11-2024,Koyna Dam,Satara,1434,1809,284298,116020
23-11-2024,Bhatsa Dam,Thane,1570,2389,157979,138971
23-11-2024,Ujjani Dam,Solapur,1459,1186,299725,181514
23-11-2024,Jayakwadi Dam,Aurangabad,1081,2243,187399,131026
24-11-2024,Koyna Dam,Satara,2042,1235,244288,237260
24-11-2024,Bhatsa Dam,Thane,1669,1233,185445,152003
24-11-2024,Ujjani Dam,Solapur,1322,1767,171536,100832
24-11-2024,Jayakwadi Dam,Aurangabad,2838,1969,201862,151295
25-11-2024,Koyna Dam,Satara,2107,2040,269053,182187
25-11-2024,Bhatsa Dam,Thane,2033,2484,180678,154557
25-11-2024,Ujjani Dam,Solapur,1087,1849,295034,150853
25-11-2024,Jayakwadi Dam,Aurangabad,2300,1657,286129,149932
26-11-2024,Koyna Dam,Satara,2967,2108,298349,263438
26-11-2024,Bhatsa Dam,Thane,1155,1093,199463,185145
26-11-2024,Ujjani Dam,Solapur,2825,1980,278255,265410
26-11-2024,Jayakwadi Dam,Aurangabad,2790,1600,232367,136391
27-11-2024,Koyna Dam,Satara,1916,2249,210469,130463
27-11-2024,Bhatsa Dam,Thane,1931,2006,155171,130195
27-11-2024,Ujjani Dam,Solapur,1816,2057,239032,110546
27-11-2024,Jayakwadi Dam,Aurangabad,2643,1495,246146,211138
28-11-2024,Koyna Dam,Satara,2322,1235,252753,247736
28-11-2024,Bhatsa Dam,Thane,2884,2492,240518,154493
28-11-2024,Ujjani Dam,Solapur,1282,1025,199132,134202
28-11-2024,Jayakwadi Dam,Aurangabad,1563,2379,226868,115225
29-11-2024,Koyna Dam,Satara,1401,2037,237372,110544
29-11-2024,Bhatsa Dam,Thane,1482,2140,179501,139166
29-11-2024,Ujjani Dam,Solapur,1789,2213,280538,185155
29-11-2024,Jayakwadi Dam,Aurangabad,1112,1087,235975,115923
30-11-2024,Koyna Dam,Satara,1224,2016,259971,162667
30-11-2024,Bhatsa Dam,Thane,2339,1227,221265,120472
30-11-2024,Ujjani Dam,Solapur,2549,1188,264670,163018
30-11-2024,Jayakwadi Dam,Aurangabad,1476,1013,177917,131356
01-12-2024,Koyna Dam,Satara,1205,1195,161586,121796
01-12-2024,Bhatsa Dam,Thane,2584,2240,294817,242023
01-12-2024,Ujjani Dam,Solapur,2678,1465,235705,189001
01-12-2024,Jayakwadi Dam,Aurangabad,1352,1529,263197,226891
02-12-2024,Koyna Dam,Satara,1307,1518,191307,165160
02-12-2024,Bhatsa Dam,Thane,1515,1466,171907,104100
02-12-2024,Ujjani Dam,Solapur,2008,1803,177683,166891
02-12-2024,Jayakwadi Dam,Aurangabad,2093,2394,196499,121351
03-12-2024,Koyna Dam,Satara,2883,2027,277503,118191
03-12-2024,Bhatsa Dam,Thane,2877,1704,290457,286181
03-12-2024,Ujjani Dam,Solapur,1428,1451,157759,135601
03-12-2024,Jayakwadi Dam,Aurangabad,2873,2160,283159,127103
04-12-2024,Koyna Dam,Satara,2732,1304,275265,223954
04-12-2024,Bhatsa Dam,Thane,2694,1237,198663,185749
04-12-2024,Ujjani Dam,Solapur,2768,1680,249497,115630
04-12-2024,Jayakwadi Dam,Aurangabad,2797,1970,213266,122717
05-12-2024,Koyna Dam,Satara,2166,1322,169846,151109
05-12-2024,Bhatsa Dam,Thane,2986,1808,270705,162638
05-12-2024,Ujjani Dam,Solapur,2365,1384,279958,136847
05-12-2024,Jayakwadi Dam,Aurangabad,2466,1299,234231,170664
06-12-2024,Koyna Dam,Satara,1049,1153,256274,131462
06-12-2024,Bhatsa Dam,Thane,2243,1819,283847,127272
06-12-2024,Ujjani Dam,Solapur,2128,2493,248493,125360
06-12-2024,Jayakwadi Dam,Aurangabad,2601,1562,273675,136045
07-12-2024,Koyna Dam,Satara,2115,2410,255003,147496
07-12-2024,Bhatsa Dam,Thane,2685,1914,282240,207270
07-12-2024,Ujjani Dam,Solapur,2367,2474,167707,100352
07-12-2024,Jayakwadi Dam,Aurangabad,1068,1164,294404,242982
08-12-2024,Koyna Dam,Satara,1875,1801,280648,271441
08-12-2024,Bhatsa Dam,Thane,2483,1748,248310,198206
08-12-2024,Ujjani Dam,Solapur,2656,1042,258353,151782
08-12-2024,Jayakwadi Dam,Aurangabad,2469,1888,218976,105033
09-12-2024,Koyna Dam,Satara,2257,1829,170793,104711
09-12-2024,Bhatsa Dam,Thane,1370,2173,215446,214422
09-12-2024,Ujjani Dam,Solapur,1171,1700,272427,109950
09-12-2024,Jayakwadi Dam,Aurangabad,2308,1742,171332,119836
10-12-2024,Koyna Dam,Satara,2352,1594,227064,160906
10-12-2024,Bhatsa Dam,Thane,2745,2495,175101,168069
10-12-2024,Ujjani Dam,Solapur,1880,1682,270694,152965
10-12-2024,Jayakwadi Dam,Aurangabad,2258,1948,240016,157958
11-12-2024,Koyna Dam,Satara,1837,1096,186086,167405
11-12-2024,Bhatsa Dam,Thane,2819,1049,160720,143802
11-12-2024,Ujjani Dam,Solapur,1948,1746,231361,136491
11-12-2024,Jayakwadi Dam,Aurangabad,2500,1429,275119,233695
12-12-2024,Koyna Dam,Satara,1159,1479,269597,224709
12-12-2024,Bhatsa Dam,Thane,2575,1725,296621,268290
12-12-2024,Ujjani Dam,Solapur,1719,1192,235268,133328
12-12-2024,Jayakwadi Dam,Aurangabad,2425,2012,273173,180400
13-12-2024,Koyna Dam,Satara,2410,1757,225512,210417
13-12-2024,Bhatsa Dam,Thane,2664,2358,194280,125759
13-12-2024,Ujjani Dam,Solapur,2954,1460,265996,243023
13-12-2024,Jayakwadi Dam,Aurangabad,2527,1344,234444,102853
14-12-2024,Koyna Dam,Satara,1729,1917,236012,163687
14-12-2024,Bhatsa Dam,Thane,1120,2162,177491,153933
14-12-2024,Ujjani Dam,Solapur,2863,1462,254314,118323
14-12-2024,Jayakwadi Dam,Aurangabad,2731,2294,266570,254425
15-12-2024,Koyna Dam,Satara,2018,1077,297011,170030
15-12-2024,Bhatsa Dam,Thane,2789,2351,196016,128698
15-12-2024,Ujjani Dam,Solapur,1478,1767,252136,228325
15-12-2024,Jayakwadi Dam,Aurangabad,2922,1373,164341,162464
16-12-2024,Koyna Dam,Satara,2841,1465,259980,224348
16-12-2024,Bhatsa Dam,Thane,2679,1242,182204,151978
16-12-2024,Ujjani Dam,Solapur,1760,1086,178302,136093
16-12-2024,Jayakwadi Dam,Aurangabad,2479,1496,292293,138874
17-12-2024,Koyna Dam,Satara,2929,1696,175036,109193
17-12-2024,Bhatsa Dam,Thane,2791,2382,206499,184403
17-12-2024,Ujjani Dam,Solapur,2462,2465,246843,100340
17-12-2024,Jayakwadi Dam,Aurangabad,2455,2098,189090,178607
18-12-2024,Koyna Dam,Satara,2676,1346,178221,105424
18-12-2024,Bhatsa Dam,Thane,2086,1447,287527,144206
18-12-2024,Ujjani Dam,Solapur,1638,1718,201052,125565
18-12-2024,Jayakwadi Dam,Aurangabad,2047,1764,193045,143868
19-12-2024,Koyna Dam,Satara,1780,2421,216591,111629
19-12-2024,Bhatsa Dam,Thane,1581,2308,214216,186800
19-12-2024,Ujjani Dam,Solapur,2930,2276,252588,150556
19-12-2024,Jayakwadi Dam,Aurangabad,2898,1195,233232,138904
20-12-2024,Koyna Dam,Satara,1587,1113,171926,139020
20-12-2024,Bhatsa Dam,Thane,1323,1151,226309,122170
20-12-2024,Ujjani Dam,Solapur,2154,1261,197150,190108
20-12-2024,Jayakwadi Dam,Aurangabad,2557,2114,278677,151385
21-12-2024,Koyna Dam,Satara,1517,1996,168429,136488
21-12-2024,Bhatsa Dam,Thane,2933,1738,246156,187592
21-12-2024,Ujjani Dam,Solapur,2670,2389,235694,218136
21-12-2024,Jayakwadi Dam,Aurangabad,1485,1493,246809,149245
22-12-2024,Koyna Dam,Satara,1564,1737,234262,188407
22-12-2024,Bhatsa Dam,Thane,1536,1139,257630,234986
22-12-2024,Ujjani Dam,Solapur,1246,1736,263046,259023
22-12-2024,Jayakwadi Dam,Aurangabad,2350,1071,169233,113558
23-12-2024,Koyna Dam,Satara,2446,1733,240314,145308
23-12-2024,Bhatsa Dam,Thane,2621,2198,186603,140210
23-12-2024,Ujjani Dam,Solapur,1789,1551,247260,130729
23-12-2024,Jayakwadi Dam,Aurangabad,1951,2102,194066,107136
24-12-2024,Koyna Dam,Satara,1057,1242,217018,198062
24-12-2024,Bhatsa Dam,Thane,1542,1795,255752,124954
24-12-2024,Ujjani Dam,Solapur,2755,2288,239875,214653
24-12-2024,Jayakwadi Dam,Aurangabad,1504,1389,165696,105659
25-12-2024,Koyna Dam,Satara,2005,1773,203734,169426
25-12-2024,Bhatsa Dam,Thane,1705,1237,190637,119715
25-12-2024,Ujjani Dam,Solapur,2654,1249,194974,113100
25-12-2024,Jayakwadi Dam,Aurangabad,2943,1573,282106,243905
26-12-2024,Koyna Dam,Satara,2067,2331,171751,160248
26-12-2024,Bhatsa Dam,Thane,2774,2069,152530,135723
26-12-2024,Ujjani Dam,Solapur,1129,1796,161254,111361
26-12-2024,Jayakwadi Dam,Aurangabad,2854,1554,251916,107514
27-12-2024,Koyna Dam,Satara,1261,2286,292240,249423
27-12-2024,Bhatsa Dam,Thane,2012,1262,199517,148221
27-12-2024,Ujjani Dam,Solapur,2796,1155,257100,210602
27-12-2024,Jayakwadi Dam,Aurangabad,2607,1573,241786,169837
28-12-2024,Koyna Dam,Satara,1011,2116,176627,122597
28-12-2024,Bhatsa Dam,Thane,2798,2107,185957,182249
28-12-2024,Ujjani Dam,Solapur,1428,2406,172129,103456
28-12-2024,Jayakwadi Dam,Aurangabad,2850,2148,161325,141950
29-12-2024,Koyna Dam,Satara,2181,1563,165499,161242
29-12-2024,Bhatsa Dam,Thane,1599,2135,193336,118919
29-12-2024,Ujjani Dam,Solapur,2679,2418,267511,260258
29-12-2024,Jayakwadi Dam,Aurangabad,2481,2430,294002,148102
30-12-2024,Koyna Dam,Satara,1209,1804,177825,168426
30-12-2024,Bhatsa Dam,Thane,2121,2348,224640,152575
30-12-2024,Ujjani Dam,Solapur,1368,1257,231529,115913
30-12-2024,Jayakwadi Dam,Aurangabad,2600,1650,262396,196920
31-12-2024,Koyna Dam,Satara,1228,1941,231701,157078
31-12-2024,Bhatsa Dam,Thane,2208,1909,186345,184184
31-12-2024,Ujjani Dam,Solapur,2129,2152,156931,118554
31-12-2024,Jayakwadi Dam,Aurangabad,2693,1492,276849,251778
01-01-2025,Koyna Dam,Satara,1576,1815,174201,168404
01-01-2025,Bhatsa Dam,Thane,1738,1384,298740,206186
01-01-2025,Ujjani Dam,Solapur,1006,1910,182238,144456
01-01-2025,Jayakwadi Dam,Aurangabad,2426,1629,219759,166155
02-01-2025,Koyna Dam,Satara,1688,1405,220951,178814
02-01-2025,Bhatsa Dam,Thane,2644,2193,272921,197929
02-01-2025,Ujjani Dam,Solapur,2338,1455,194949,121697
02-01-2025,Jayakwadi Dam,Aurangabad,1186,2174,179355,132866
03-01-2025,Koyna Dam,Satara,1121,2476,215921,181619
03-01-2025,Bhatsa Dam,Thane,2885,1077,286086,225916
03-01-2025,Ujjani Dam,Solapur,1087,1745,203054,171666
03-01-2025,Jayakwadi Dam,Aurangabad,1154,1878,258250,134791
04-01-2025,Koyna Dam,Satara,2089,1762,171462,138310
04-01-2025,Bhatsa Dam,Thane,1383,1080,210212,201250
04-01-2025,Ujjani Dam,Solapur,2154,1194,241159,154951
04-01-2025,Jayakwadi Dam,Aurangabad,2757,1405,178966,178594
05-01-2025,Koyna Dam,Satara,2796,1535,175874,127481
05-01-2025,Bhatsa Dam,Thane,1667,2483,253093,251488
05-01-2025,Ujjani Dam,Solapur,2117,1305,289633,195373
05-01-2025,Jayakwadi Dam,Aurangabad,2661,1789,171385,140855
06-01-2025,Koyna Dam,Satara,2902,1372,183705,102872
06-01-2025,Bhatsa Dam,Thane,2973,2181,233101,142567
06-01-2025,Ujjani Dam,Solapur,2649,2012,211719,194428
06-01-2025,Jayakwadi Dam,Aurangabad,2309,2283,214762,164148
07-01-2025,Koyna Dam,Satara,2228,1576,187868,108593
07-01-2025,Bhatsa Dam,Thane,1216,1935,234199,224344
07-01-2025,Ujjani Dam,Solapur,1365,1914,275675,143983
07-01-2025,Jayakwadi Dam,Aurangabad,1560,1424,253072,128377
08-01-2025,Koyna Dam,Satara,2611,1100,258899,234808
08-01-2025,Bhatsa Dam,Thane,2401,1904,293838,187449
08-01-2025,Ujjani Dam,Solapur,2683,1071,237150,163362
08-01-2025,Jayakwadi Dam,Aurangabad,1994,1885,237017,156895
09-01-2025,Koyna Dam,Satara,1814,2283,287432,199877
09-01-2025,Bhatsa Dam,Thane,2255,1287,250540,138401
09-01-2025,Ujjani Dam,Solapur,1143,1757,289695,105954
09-01-2025,Jayakwadi Dam,Aurangabad,1618,2228,159420,149847
10-01-2025,Koyna Dam,Satara,1068,1903,230600,120337
10-01-2025,Bhatsa Dam,Thane,2990,1361,192551,131286
10-01-2025,Ujjani Dam,Solapur,1461,1339,268915,141669
10-01-2025,Jayakwadi Dam,Aurangabad,1686,2223,213452,110724
11-01-2025,Koyna Dam,Satara,1510,1957,150143,124264
11-01-2025,Bhatsa Dam,Thane,1539,1902,257478,244486
11-01-2025,Ujjani Dam,Solapur,2427,2029,198668,147536
11-01-2025,Jayakwadi Dam,Aurangabad,1069,1095,235207,151092
12-01-2025,Koyna Dam,Satara,2264,1765,283335,206498
12-01-2025,Bhatsa Dam,Thane,1504,1467,218045,183607
12-01-2025,Ujjani Dam,Solapur,2747,2341,173636,154598
12-01-2025,Jayakwadi Dam,Aurangabad,2151,2454,297358,116419
13-01-2025,Koyna Dam,Satara,2984,1478,202395,139050
13-01-2025,Bhatsa Dam,Thane,1136,1372,241455,173014
13-01-2025,Ujjani Dam,Solapur,2595,1627,251877,158238
13-01-2025,Jayakwadi Dam,Aurangabad,2154,1018,265069,234491
14-01-2025,Koyna Dam,Satara,1261,2195,181996,171167
14-01-2025,Bhatsa Dam,Thane,1151,2277,231054,121141
14-01-2025,Ujjani Dam,Solapur,2118,1244,244049,135095
14-01-2025,Jayakwadi Dam,Aurangabad,1129,2130,281709,175372
15-01-2025,Koyna Dam,Satara,1500,2317,168657,134762
15-01-2025,Bhatsa Dam,Thane,2722,1395,207793,174381
15-01-2025,Ujjani Dam,Solapur,1478,1021,290758,265702
15-01-2025,Jayakwadi Dam,Aurangabad,1049,1812,298008,249320
16-01-2025,Koyna Dam,Satara,1266,2312,206869,182140
16-01-2025,Bhatsa Dam,Thane,2727,1130,197142,158826
16-01-2025,Ujjani Dam,Solapur,2154,1770,165500,118638
16-01-2025,Jayakwadi Dam,Aurangabad,2891,1877,186135,150907
17-01-2025,Koyna Dam,Satara,1598,1335,169368,107761
17-01-2025,Bhatsa Dam,Thane,2555,1992,201040,139164
17-01-2025,Ujjani Dam,Solapur,2942,2034,151851,141679
17-01-2025,Jayakwadi Dam,Aurangabad,1161,1397,187167,100962
18-01-2025,Koyna Dam,Satara,2063,1285,240574,220004
18-01-2025,Bhatsa Dam,Thane,1332,1898,243297,192215
18-01-2025,Ujjani Dam,Solapur,2644,1664,231190,117248
18-01-2025,Jayakwadi Dam,Aurangabad,2860,1395,267974,157551
19-01-2025,Koyna Dam,Satara,2179,1620,156419,110610
19-01-2025,Bhatsa Dam,Thane,1096,1466,266180,191924
19-01-2025,Ujjani Dam,Solapur,2408,1213,235920,172187
19-01-2025,Jayakwadi Dam,Aurangabad,2960,1621,247735,244509
20-01-2025,Koyna Dam,Satara,1524,1565,297044,188519
20-01-2025,Bhatsa Dam,Thane,1745,1746,249914,166592
20-01-2025,Ujjani Dam,Solapur,2177,1678,186495,168156
20-01-2025,Jayakwadi Dam,Aurangabad,2132,1449,293653,167610
21-01-2025,Koyna Dam,Satara,2244,2262,298577,145189
21-01-2025,Bhatsa Dam,Thane,2062,2173,172303,103047
21-01-2025,Ujjani Dam,Solapur,1661,1871,290773,256294
21-01-2025,Jayakwadi Dam,Aurangabad,2998,1751,165871,102704
22-01-2025,Koyna Dam,Satara,1439,2137,260235,133186
22-01-2025,Bhatsa Dam,Thane,1113,1170,293751,209239
22-01-2025,Ujjani Dam,Solapur,1203,2300,176564,113042
22-01-2025,Jayakwadi Dam,Aurangabad,2515,2467,163900,143461
23-01-2025,Koyna Dam,Satara,2903,1195,206004,179071
23-01-2025,Bhatsa Dam,Thane,2251,1843,255708,186649
23-01-2025,Ujjani Dam,Solapur,1418,1166,213243,124252
23-01-2025,Jayakwadi Dam,Aurangabad,1247,1643,251442,206845
24-01-2025,Koyna Dam,Satara,2288,2283,293443,274477
24-01-2025,Bhatsa Dam,Thane,2309,1300,176494,126296
24-01-2025,Ujjani Dam,Solapur,2212,1920,266791,243670
24-01-2025,Jayakwadi Dam,Aurangabad,2792,1099,251543,216819
25-01-2025,Koyna Dam,Satara,1974,1629,256136,203801
25-01-2025,Bhatsa Dam,Thane,2206,1053,180275,112146
25-01-2025,Ujjani Dam,Solapur,1589,2331,247399,110016
25-01-2025,Jayakwadi Dam,Aurangabad,2336,1448,197071,145665
26-01-2025,Koyna Dam,Satara,1097,1492,264411,226768
26-01-2025,Bhatsa Dam,Thane,1219,1176,237393,121307
26-01-2025,Ujjani Dam,Solapur,1148,1821,191416,178938
26-01-2025,Jayakwadi Dam,Aurangabad,2070,1422,217663,124533
27-01-2025,Koyna Dam,Satara,2639,1535,267268,198907
27-01-2025,Bhatsa Dam,Thane,2595,2109,208276,179835
27-01-2025,Ujjani Dam,Solapur,2220,2142,226526,106299
27-01-2025,Jayakwadi Dam,Aurangabad,2658,2309,186664,115034
28-01-2025,Koyna Dam,Satara,2507,1540,293555,235250
28-01-2025,Bhatsa Dam,Thane,2333,2401,155085,153950
28-01-2025,Ujjani Dam,Solapur,1480,1903,205680,172407
28-01-2025,Jayakwadi Dam,Aurangabad,1473,1465,194761,163626
29-01-2025,Koyna Dam,Satara,1216,1848,229596,143153
29-01-2025,Bhatsa Dam,Thane,2739,1678,196590,168557
29-01-2025,Ujjani Dam,Solapur,2131,1887,284344,161283
29-01-2025,Jayakwadi Dam,Aurangabad,2390,2338,268892,252578
30-01-2025,Koyna Dam,Satara,2995,1738,219018,110662
30-01-2025,Bhatsa Dam,Thane,2402,1740,189234,110554
30-01-2025,Ujjani Dam,Solapur,1780,2167,222371,117409
30-01-2025,Jayakwadi Dam,Aurangabad,1210,1195,282009,126446
31-01-2025,Koyna Dam,Satara,2219,1630,194492,170177
31-01-2025,Bhatsa Dam,Thane,1981,1448,167315,165716
31-01-2025,Ujjani Dam,Solapur,2286,1022,233118,171435
31-01-2025,Jayakwadi Dam,Aurangabad,1621,1668,282799,216311
01-02-2025,Koyna Dam,Satara,2642,1269,192988,149375
01-02-2025,Bhatsa Dam,Thane,2007,1800,154528,144913
01-02-2025,Ujjani Dam,Solapur,2247,2479,175752,104250
01-02-2025,Jayakwadi Dam,Aurangabad,2896,1352,234106,192344
02-02-2025,Koyna Dam,Satara,2796,1153,299266,276855
02-02-2025,Bhatsa Dam,Thane,1561,1757,193234,171944
02-02-2025,Ujjani Dam,Solapur,1233,1573,247126,103019
02-02-2025,Jayakwadi Dam,Aurangabad,2869,1059,236119,204113
03-02-2025,Koyna Dam,Satara,1614,1861,205008,117386
03-02-2025,Bhatsa Dam,Thane,2079,2068,229270,217043
03-02-2025,Ujjani Dam,Solapur,1001,1743,222504,152674
03-02-2025,Jayakwadi Dam,Aurangabad,2871,2219,198473,197054
04-02-2025,Koyna Dam,Satara,2848,1279,159520,148582
04-02-2025,Bhatsa Dam,Thane,2811,1881,212847,151351
04-02-2025,Ujjani Dam,Solapur,1948,2261,197400,140016
04-02-2025,Jayakwadi Dam,Aurangabad,1376,2428,205452,205370
05-02-2025,Koyna Dam,Satara,1390,1613,219550,172784
05-02-2025,Bhatsa Dam,Thane,1607,1703,251556,191715
05-02-2025,Ujjani Dam,Solapur,2954,2197,283441,224363
05-02-2025,Jayakwadi Dam,Aurangabad,2342,1134,161694,157639
06-02-2025,Koyna Dam,Satara,1677,1225,274059,212580
06-02-2025,Bhatsa Dam,Thane,1075,2234,254567,251561
06-02-2025,Ujjani Dam,Solapur,2226,1029,171772,104600
06-02-2025,Jayakwadi Dam,Aurangabad,2364,2057,204636,191429
07-02-2025,Koyna Dam,Satara,1136,1645,257320,105928
07-02-2025,Bhatsa Dam,Thane,1796,2126,265478,162517
07-02-2025,Ujjani Dam,Solapur,2841,2140,155596,143687
07-02-2025,Jayakwadi Dam,Aurangabad,2950,1557,235082,190724
08-02-2025,Koyna Dam,Satara,1043,1038,171848,119139
08-02-2025,Bhatsa Dam,Thane,1780,1059,177724,115968
08-02-2025,Ujjani Dam,Solapur,2343,2284,227044,160497
08-02-2025,Jayakwadi Dam,Aurangabad,1670,1002,165622,162624
09-02-2025,Koyna Dam,Satara,2706,1008,229733,100957
09-02-2025,Bhatsa Dam,Thane,2877,1378,248549,129215
09-02-2025,Ujjani Dam,Solapur,1187,2017,159883,124116
09-02-2025,Jayakwadi Dam,Aurangabad,1812,1890,170369,167252
10-02-2025,Koyna Dam,Satara,1637,2211,283078,271491
10-02-2025,Bhatsa Dam,Thane,2092,1057,282706,130226
10-02-2025,Ujjani Dam,Solapur,2773,1429,189247,116364
10-02-2025,Jayakwadi Dam,Aurangabad,2584,2472,247166,239490
11-02-2025,Koyna Dam,Satara,2199,1647,241803,119286
11-02-2025,Bhatsa Dam,Thane,1094,1472,280811,276042
11-02-2025,Ujjani Dam,Solapur,2400,2260,264789,168044
11-02-2025,Jayakwadi Dam,Aurangabad,1250,2489,202884,130164
12-02-2025,Koyna Dam,Satara,2919,1647,156709,155078
12-02-2025,Bhatsa Dam,Thane,1459,2457,261462,165834
12-02-2025,Ujjani Dam,Solapur,1257,1714,206224,141927
12-02-2025,Jayakwadi Dam,Aurangabad,1598,1001,206333,112651
13-02-2025,Koyna Dam,Satara,1234,1690,161035,149673
13-02-2025,Bhatsa Dam,Thane,2639,2045,211858,192781
13-02-2025,Ujjani Dam,Solapur,1582,2093,211658,169849
13-02-2025,Jayakwadi Dam,Aurangabad,2772,1140,179019,124868
14-02-2025,Koyna Dam,Satara,1398,2382,176715,160074
14-02-2025,Bhatsa Dam,Thane,1701,2205,243362,233523
14-02-2025,Ujjani Dam,Solapur,1035,1911,220249,133317
14-02-2025,Jayakwadi Dam,Aurangabad,2771,1080,262636,126049
15-02-2025,Koyna Dam,Satara,1532,1602,240156,160612
15-02-2025,Bhatsa Dam,Thane,1511,1581,242047,203060
15-02-2025,Ujjani Dam,Solapur,2078,1656,178831,118411
15-02-2025,Jayakwadi Dam,Aurangabad,2870,1710,222834,134688
16-02-2025,Koyna Dam,Satara,1581,1032,195561,146069
16-02-2025,Bhatsa Dam,Thane,1382,1898,250451,170332
16-02-2025,Ujjani Dam,Solapur,2503,1653,211726,108949
16-02-2025,Jayakwadi Dam,Aurangabad,2497,2079,216846,206685
17-02-2025,Koyna Dam,Satara,1167,2028,228738,188774
17-02-2025,Bhatsa Dam,Thane,2443,1680,219240,214843
17-02-2025,Ujjani Dam,Solapur,2860,1421,289857,229850
17-02-2025,Jayakwadi Dam,Aurangabad,1978,1159,250937,176739
18-02-2025,Koyna Dam,Satara,2160,1315,225453,146791
18-02-2025,Bhatsa Dam,Thane,1915,1024,228186,106916
18-02-2025,Ujjani Dam,Solapur,1058,2483,158630,146165
18-02-2025,Jayakwadi Dam,Aurangabad,2064,1090,222361,102407
19-02-2025,Koyna Dam,Satara,1758,1558,219012,207265
19-02-2025,Bhatsa Dam,Thane,1861,1305,262797,172095
19-02-2025,Ujjani Dam,Solapur,1958,2263,226257,221604
19-02-2025,Jayakwadi Dam,Aurangabad,2115,2019,231991,153067
20-02-2025,Koyna Dam,Satara,2245,1193,177742,121399
20-02-2025,Bhatsa Dam,Thane,2969,1789,252942,217647
20-02-2025,Ujjani Dam,Solapur,1643,2078,270978,238759
20-02-2025,Jayakwadi Dam,Aurangabad,1919,2207,196111,102370
21-02-2025,Koyna Dam,Satara,2869,1783,289173,118252
21-02-2025,Bhatsa Dam,Thane,1777,1104,244693,153773
21-02-2025,Ujjani Dam,Solapur,1191,1485,235075,162041
21-02-2025,Jayakwadi Dam,Aurangabad,1906,2475,237392,113841
22-02-2025,Koyna Dam,Satara,2316,1773,156964,126393
22-02-2025,Bhatsa Dam,Thane,2250,2497,266485,225619
22-02-2025,Ujjani Dam,Solapur,1017,1391,234769,234697
22-02-2025,Jayakwadi Dam,Aurangabad,1361,1252,277157,127485
23-02-2025,Koyna Dam,Satara,1451,1034,164048,106500
23-02-2025,Bhatsa Dam,Thane,2248,2046,297396,287204
23-02-2025,Ujjani Dam,Solapur,1491,1451,158780,149021
23-02-2025,Jayakwadi Dam,Aurangabad,1068,1969,217839,154157
24-02-2025,Koyna Dam,Satara,2169,1186,284948,128517
24-02-2025,Bhatsa Dam,Thane,2424,1741,280480,226027
24-02-2025,Ujjani Dam,Solapur,1172,1545,273291,208251
