Date,District,Rainfall (mm)
28-10-2024,Kolhapur,105.4
28-10-2024,Solapur,105.46
29-10-2024,Pune,157.28
29-10-2024,Nagpur,50.19
29-10-2024,Nashik,192.37
29-10-2024,Mumbai,164.09
29-10-2024,Aurangabad,130.96
29-10-2024,Thane,127.83
29-10-2024,Kolhapur,64.4
29-10-2024,Solapur,12.69
30-10-2024,Pune,76.58
30-10-2024,Nagpur,58.27
30-10-2024,Nashik,170.18
30-10-2024,Mumbai,22.92
30-10-2024,Aurangabad,77.26
30-10-2024,Thane,160.0
30-10-2024,Kolhapur,18.05
30-10-2024,Solapur,96.08
31-10-2024,Pune,20.92
31-10-2024,Nagpur,113.8
31-10-2024,Nashik,181.26
31-10-2024,Mumbai,103.16
31-10-2024,Aurangabad,143.48
31-10-2024,Thane,75.59
31-10-2024,Kolhapur,100.43
31-10-2024,Solapur,49.81
01-11-2024,Pune,176.42
01-11-2024,Nagpur,121.92
01-11-2024,Nashik,165.37
01-11-2024,Mumbai,126.7
01-11-2024,Aurangabad,173.31
01-11-2024,Thane,173.45
01-11-2024,Kolhapur,129.59
01-11-2024,Solapur,42.29
02-11-2024,Pune,188.7
02-11-2024,Nagpur,140.17
02-11-2024,Nashik,180.03
02-11-2024,Mumbai,51.0
02-11-2024,Aurangabad,189.16
02-11-2024,Thane,39.39
02-11-2024,Kolhapur,110.54
02-11-2024,Solapur,190.15
03-11-2024,Pune,32.15
03-11-2024,Nagpur,37.07
03-11-2024,Nashik,40.1
03-11-2024,Mumbai,97.12
03-11-2024,Aurangabad,136.29
03-11-2024,Thane,177.36
03-11-2024,Kolhapur,25.83
03-11-2024,Solapur,192.76
04-11-2024,Pune,44.81
04-11-2024,Nagpur,46.98
04-11-2024,Nashik,186.5
04-11-2024,Mumbai,25.9
04-11-2024,Aurangabad,118.21
04-11-2024,Thane,144.66
04-11-2024,Kolhapur,152.65
04-11-2024,Solapur,56.99
05-11-2024,Pune,95.13
05-11-2024,Nagpur,36.67
05-11-2024,Nashik,73.37
05-11-2024,Mumbai,121.36
05-11-2024,Aurangabad,43.33
05-11-2024,Thane,39.05
05-11-2024,Kolhapur,160.61
05-11-2024,Solapur,108.75
06-11-2024,Pune,179.79
06-11-2024,Nagpur,182.76
06-11-2024,Nashik,55.64
06-11-2024,Mumbai,191.03
06-11-2024,Aurangabad,171.55
06-11-2024,Thane,51.49
06-11-2024,Kolhapur,42.7
06-11-2024,Solapur,122.19
07-11-2024,Pune,115.56
07-11-2024,Nagpur,44.33
07-11-2024,Nashik,163.12
07-11-2024,Mumbai,142.47
07-11-2024,Aurangabad,137.43
07-11-2024,Thane,78.62
07-11-2024,Kolhapur,182.87
07-11-2024,Solapur,42.4
08-11-2024,Pune,57.85
08-11-2024,Nagpur,41.45
08-11-2024,Nashik,93.12
08-11-2024,Mumbai,108.73
08-11-2024,Aurangabad,40.82
08-11-2024,Thane,43.27
08-11-2024,Kolhapur,185.73
08-11-2024,Solapur,78.11
09-11-2024,Pune,29.37
09-11-2024,Nagpur,41.59
09-11-2024,Nashik,157.48
09-11-2024,Mumbai,54.05
09-11-2024,Aurangabad,77.0
09-11-2024,Thane,162.48
09-11-2024,Kolhapur,163.66
09-11-2024,Solapur,35.39
10-11-2024,Pune,78.0
10-11-2024,Nagpur,11.8
10-11-2024,Nashik,110.18
10-11-2024,Mumbai,11.05
10-11-2024,Aurangabad,127.55
10-11-2024,Thane,11.97
10-11-2024,Kolhapur,35.0
10-11-2024,Solapur,23.37
11-11-2024,Pune,47.97
11-11-2024,Nagpur,120.48
11-11-2024,Nashik,156.91
11-11-2024,Mumbai,17.05
11-11-2024,Aurangabad,189.53
11-11-2024,Thane,166.07
11-11-2024,Kolhapur,110.82
11-11-2024,Solapur,40.67
12-11-2024,Pune,142.21
12-11-2024,Nagpur,19.16
12-11-2024,Nashik,158.38
12-11-2024,Mumbai,160.81
12-11-2024,Aurangabad,59.67
12-11-2024,Thane,181.77
12-11-2024,Kolhapur,93.07
12-11-2024,Solapur,147.14
13-11-2024,Pune,97.04
13-11-2024,Nagpur,61.21
13-11-2024,Nashik,12.12
13-11-2024,Mumbai,82.09
13-11-2024,Aurangabad,170.13
13-11-2024,Thane,150.72
13-11-2024,Kolhapur,36.93
13-11-2024,Solapur,80.14
14-11-2024,Pune,28.53
14-11-2024,Nagpur,175.7
14-11-2024,Nashik,166.89
14-11-2024,Mumbai,31.75
14-11-2024,Aurangabad,193.85
14-11-2024,Thane,40.19
14-11-2024,Kolhapur,49.17
14-11-2024,Solapur,176.67
15-11-2024,Pune,199.83
15-11-2024,Nagpur,49.29
15-11-2024,Nashik,190.95
15-11-2024,Mumbai,71.9
15-11-2024,Aurangabad,64.61
15-11-2024,Thane,66.22
15-11-2024,Kolhapur,111.69
15-11-2024,Solapur,96.76
16-11-2024,Pune,108.9
16-11-2024,Nagpur,195.1
16-11-2024,Nashik,27.2
16-11-2024,Mumbai,162.96
16-11-2024,Aurangabad,195.89
16-11-2024,Thane,61.5
16-11-2024,Kolhapur,154.96
16-11-2024,Solapur,158.37
17-11-2024,Pune,121.53
17-11-2024,Nagpur,80.01
17-11-2024,Nashik,172.08
17-11-2024,Mumbai,175.05
17-11-2024,Aurangabad,195.0
17-11-2024,Thane,142.9
17-11-2024,Kolhapur,160.77
17-11-2024,Solapur,181.85
18-11-2024,Pune,162.35
18-11-2024,Nagpur,24.7
18-11-2024,Nashik,144.14
18-11-2024,Mumbai,31.7
18-11-2024,Aurangabad,97.37
18-11-2024,Thane,162.23
18-11-2024,Kolhapur,108.68
18-11-2024,Solapur,43.07
19-11-2024,Pune,177.85
19-11-2024,Nagpur,190.83
19-11-2024,Nashik,14.94
19-11-2024,Mumbai,186.86
19-11-2024,Aurangabad,84.66
19-11-2024,Thane,144.55
19-11-2024,Kolhapur,170.77
19-11-2024,Solapur,78.89
20-11-2024,Pune,100.29
20-11-2024,Nagpur,152.51
20-11-2024,Nashik,78.48
20-11-2024,Mumbai,190.01
20-11-2024,Aurangabad,189.14
20-11-2024,Thane,51.95
20-11-2024,Kolhapur,69.48
20-11-2024,Solapur,13.35
21-11-2024,Pune,53.29
21-11-2024,Nagpur,48.89
21-11-2024,Nashik,31.19
21-11-2024,Mumbai,100.85
21-11-2024,Aurangabad,136.36
21-11-2024,Thane,63.9
21-11-2024,Kolhapur,198.43
21-11-2024,Solapur,141.79
22-11-2024,Pune,46.91
22-11-2024,Nagpur,129.64
22-11-2024,Nashik,164.65
22-11-2024,Mumbai,77.14
22-11-2024,Aurangabad,153.66
22-11-2024,Thane,101.73
22-11-2024,Kolhapur,167.09
22-11-2024,Solapur,199.98
23-11-2024,Pune,21.23
23-11-2024,Nagpur,171.87
23-11-2024,Nashik,132.65
23-11-2024,Mumbai,142.84
23-11-2024,Aurangabad,168.42
23-11-2024,Thane,192.77
23-11-2024,Kolhapur,150.18
23-11-2024,Solapur,10.9
24-11-2024,Pune,80.91
24-11-2024,Nagpur,164.8
24-11-2024,Nashik,59.09
24-11-2024,Mumbai,182.6
24-11-2024,Aurangabad,90.01
24-11-2024,Thane,55.4
24-11-2024,Kolhapur,103.27
24-11-2024,Solapur,86.12
25-11-2024,Pune,192.46
25-11-2024,Nagpur,47.08
25-11-2024,Nashik,151.35
25-11-2024,Mumbai,197.76
25-11-2024,Aurangabad,145.44
25-11-2024,Thane,106.91
25-11-2024,Kolhapur,116.04
25-11-2024,Solapur,152.58
26-11-2024,Pune,151.02
26-11-2024,Nagpur,145.36
26-11-2024,Nashik,96.26
26-11-2024,Mumbai,116.56
26-11-2024,Aurangabad,163.67
26-11-2024,Thane,154.93
26-11-2024,Kolhapur,136.19
26-11-2024,Solapur,151.17
27-11-2024,Pune,49.67
27-11-2024,Nagpur,134.41
27-11-2024,Nashik,32.31
27-11-2024,Mumbai,70.58
27-11-2024,Aurangabad,179.01
27-11-2024,Thane,199.82
27-11-2024,Kolhapur,172.26
27-11-2024,Solapur,18.6
28-11-2024,Pune,51.93
28-11-2024,Nagpur,77.95
28-11-2024,Nashik,196.36
28-11-2024,Mumbai,55.68
28-11-2024,Aurangabad,178.04
28-11-2024,Thane,25.4
28-11-2024,Kolhapur,90.94
28-11-2024,Solapur,40.24
29-11-2024,Pune,21.54
29-11-2024,Nagpur,85.16
29-11-2024,Nashik,196.28
29-11-2024,Mumbai,36.03
29-11-2024,Aurangabad,76.73
29-11-2024,Thane,73.07
29-11-2024,Kolhapur,106.97
29-11-2024,Solapur,15.81
30-11-2024,Pune,45.24
30-11-2024,Nagpur,154.42
30-11-2024,Nashik,102.86
30-11-2024,Mumbai,124.98
30-11-2024,Aurangabad,165.93
30-11-2024,Thane,51.54
30-11-2024,Kolhapur,124.12
30-11-2024,Solapur,140.53
01-12-2024,Pune,180.46
01-12-2024,Nagpur,171.34
01-12-2024,Nashik,82.2
01-12-2024,Mumbai,172.94
01-12-2024,Aurangabad,147.54
01-12-2024,Thane,190.67
01-12-2024,Kolhapur,23.75
01-12-2024,Solapur,62.58
02-12-2024,Pune,28.47
02-12-2024,Nagpur,148.37
02-12-2024,Nashik,186.81
02-12-2024,Mumbai,82.28
02-12-2024,Aurangabad,55.32
02-12-2024,Thane,175.62
02-12-2024,Kolhapur,130.14
02-12-2024,Solapur,109.72
03-12-2024,Pune,143.45
03-12-2024,Nagpur,109.42
03-12-2024,Nashik,46.16
03-12-2024,Mumbai,189.95
03-12-2024,Aurangabad,60.05
03-12-2024,Thane,62.56
03-12-2024,Kolhapur,109.31
03-12-2024,Solapur,11.81
04-12-2024,Pune,187.29
04-12-2024,Nagpur,56.74
04-12-2024,Nashik,141.16
04-12-2024,Mumbai,23.12
04-12-2024,Aurangabad,164.6
04-12-2024,Thane,164.7
04-12-2024,Kolhapur,15.87
04-12-2024,Solapur,58.9
05-12-2024,Pune,26.5
05-12-2024,Nagpur,150.27
05-12-2024,Nashik,84.22
05-12-2024,Mumbai,73.22
05-12-2024,Aurangabad,134.9
05-12-2024,Thane,175.53
05-12-2024,Kolhapur,32.25
05-12-2024,Solapur,60.84
06-12-2024,Pune,81.05
06-12-2024,Nagpur,194.05
06-12-2024,Nashik,26.61
06-12-2024,Mumbai,78.77
06-12-2024,Aurangabad,44.55
06-12-2024,Thane,18.48
06-12-2024,Kolhapur,159.18
06-12-2024,Solapur,109.02
07-12-2024,Pune,112.25
07-12-2024,Nagpur,118.82
07-12-2024,Nashik,72.23
07-12-2024,Mumbai,140.41
07-12-2024,Aurangabad,27.16
07-12-2024,Thane,102.53
07-12-2024,Kolhapur,136.45
07-12-2024,Solapur,106.76
08-12-2024,Pune,58.06
08-12-2024,Nagpur,41.06
08-12-2024,Nashik,59.39
08-12-2024,Mumbai,163.71
08-12-2024,Aurangabad,78.61
08-12-2024,Thane,149.64
08-12-2024,Kolhapur,185.35
08-12-2024,Solapur,34.93
09-12-2024,Pune,81.24
09-12-2024,Nagpur,154.92
09-12-2024,Nashik,185.21
09-12-2024,Mumbai,180.46
09-12-2024,Aurangabad,88.69
09-12-2024,Thane,101.73
09-12-2024,Kolhapur,133.76
09-12-2024,Solapur,48.76
10-12-2024,Pune,89.1
10-12-2024,Nagpur,57.0
10-12-2024,Nashik,46.81
10-12-2024,Mumbai,132.05
10-12-2024,Aurangabad,25.68
10-12-2024,Thane,104.85
10-12-2024,Kolhapur,58.76
10-12-2024,Solapur,152.66
11-12-2024,Pune,53.21
11-12-2024,Nagpur,26.4
11-12-2024,Nashik,130.42
11-12-2024,Mumbai,167.65
11-12-2024,Aurangabad,20.39
11-12-2024,Thane,13.07
11-12-2024,Kolhapur,12.23
11-12-2024,Solapur,24.93
12-12-2024,Pune,32.42
12-12-2024,Nagpur,94.24
12-12-2024,Nashik,42.79
12-12-2024,Mumbai,141.26
12-12-2024,Aurangabad,165.18
12-12-2024,Thane,127.69
12-12-2024,Kolhapur,32.57
12-12-2024,Solapur,101.43
13-12-2024,Pune,12.03
13-12-2024,Nagpur,167.13
13-12-2024,Nashik,82.9
13-12-2024,Mumbai,194.49
13-12-2024,Aurangabad,190.82
13-12-2024,Thane,136.32
13-12-2024,Kolhapur,67.45
13-12-2024,Solapur,192.33
14-12-2024,Pune,68.87
14-12-2024,Nagpur,160.88
14-12-2024,Nashik,143.76
14-12-2024,Mumbai,108.88
14-12-2024,Aurangabad,53.84
14-12-2024,Thane,117.98
14-12-2024,Kolhapur,177.97
14-12-2024,Solapur,25.64
15-12-2024,Pune,45.81
15-12-2024,Nagpur,67.68
15-12-2024,Nashik,143.26
15-12-2024,Mumbai,85.65
15-12-2024,Aurangabad,91.81
15-12-2024,Thane,30.49
15-12-2024,Kolhapur,65.67
15-12-2024,Solapur,36.79
16-12-2024,Pune,164.39
16-12-2024,Nagpur,18.92
16-12-2024,Nashik,168.93
16-12-2024,Mumbai,137.38
16-12-2024,Aurangabad,183.07
16-12-2024,Thane,90.2
16-12-2024,Kolhapur,131.59
16-12-2024,Solapur,176.5
17-12-2024,Pune,189.59
17-12-2024,Nagpur,190.16
17-12-2024,Nashik,67.85
17-12-2024,Mumbai,182.93
17-12-2024,Aurangabad,178.78
17-12-2024,Thane,70.54
17-12-2024,Kolhapur,153.09
17-12-2024,Solapur,74.41
18-12-2024,Pune,90.05
18-12-2024,Nagpur,167.29
18-12-2024,Nashik,38.82
18-12-2024,Mumbai,24.94
18-12-2024,Aurangabad,56.42
18-12-2024,Thane,91.33
18-12-2024,Kolhapur,108.44
18-12-2024,Solapur,68.42
19-12-2024,Pune,146.06
19-12-2024,Nagpur,68.75
19-12-2024,Nashik,79.08
19-12-2024,Mumbai,78.83
19-12-2024,Aurangabad,156.37
19-12-2024,Thane,110.99
19-12-2024,Kolhapur,16.64
19-12-2024,Solapur,155.81
20-12-2024,Pune,107.35
20-12-2024,Nagpur,51.49
20-12-2024,Nashik,85.44
20-12-2024,Mumbai,21.28
20-12-2024,Aurangabad,167.07
20-12-2024,Thane,179.62
20-12-2024,Kolhapur,55.5
20-12-2024,Solapur,103.64
21-12-2024,Pune,55.84
21-12-2024,Nagpur,102.55
21-12-2024,Nashik,88.3
21-12-2024,Mumbai,189.97
21-12-2024,Aurangabad,18.58
21-12-2024,Thane,146.89
21-12-2024,Kolhapur,99.27
21-12-2024,Solapur,73.65
22-12-2024,Pune,27.03
22-12-2024,Nagpur,109.14
22-12-2024,Nashik,102.49
22-12-2024,Mumbai,26.36
22-12-2024,Aurangabad,139.85
22-12-2024,Thane,172.76
22-12-2024,Kolhapur,179.59
22-12-2024,Solapur,185.95
23-12-2024,Pune,63.31
23-12-2024,Nagpur,141.86
23-12-2024,Nashik,103.21
23-12-2024,Mumbai,170.19
23-12-2024,Aurangabad,60.39
23-12-2024,Thane,109.39
23-12-2024,Kolhapur,42.44
23-12-2024,Solapur,144.79
24-12-2024,Pune,163.99
24-12-2024,Nagpur,38.05
24-12-2024,Nashik,137.55
24-12-2024,Mumbai,67.95
24-12-2024,Aurangabad,84.58
24-12-2024,Thane,56.82
24-12-2024,Kolhapur,171.54
24-12-2024,Solapur,73.77
25-12-2024,Pune,109.82
25-12-2024,Nagpur,168.56
25-12-2024,Nashik,156.99
25-12-2024,Mumbai,114.39
25-12-2024,Aurangabad,91.08
25-12-2024,Thane,10.65
25-12-2024,Kolhapur,160.12
25-12-2024,Solapur,154.28
26-12-2024,Pune,104.65
26-12-2024,Nagpur,172.2
26-12-2024,Nashik,50.03
26-12-2024,Mumbai,27.61
26-12-2024,Aurangabad,161.2
26-12-2024,Thane,70.1
26-12-2024,Kolhapur,11.7
26-12-2024,Solapur,56.57
27-12-2024,Pune,107.2
27-12-2024,Nagpur,181.89
27-12-2024,Nashik,166.93
27-12-2024,Mumbai,195.16
27-12-2024,Aurangabad,106.43
27-12-2024,Thane,97.57
27-12-2024,Kolhapur,67.23
27-12-2024,Solapur,141.01
28-12-2024,Pune,135.91
28-12-2024,Nagpur,30.17
28-12-2024,Nashik,179.06
28-12-2024,Mumbai,199.31
28-12-2024,Aurangabad,98.93
28-12-2024,Thane,195.81
28-12-2024,Kolhapur,40.11
28-12-2024,Solapur,96.11
29-12-2024,Pune,29.44
29-12-2024,Nagpur,110.37
29-12-2024,Nashik,173.72
29-12-2024,Mumbai,128.09
29-12-2024,Aurangabad,85.81
29-12-2024,Thane,124.23
29-12-2024,Kolhapur,158.77
29-12-2024,Solapur,156.65
30-12-2024,Pune,135.07
30-12-2024,Nagpur,13.0
30-12-2024,Nashik,77.9
30-12-2024,Mumbai,67.26
30-12-2024,Aurangabad,34.85
30-12-2024,Thane,194.04
30-12-2024,Kolhapur,90.57
30-12-2024,Solapur,102.03
31-12-2024,Pune,147.44
31-12-2024,Nagpur,151.1
31-12-2024,Nashik,73.69
31-12-2024,Mumbai,177.53
31-12-2024,Aurangabad,62.37
31-12-2024,Thane,70.61
31-12-2024,Kolhapur,187.21
31-12-2024,Solapur,166.81
01-01-2025,Pune,136.0
01-01-2025,Nagpur,154.67
01-01-2025,Nashik,28.24
01-01-2025,Mumbai,103.5
01-01-2025,Aurangabad,23.49
01-01-2025,Thane,32.95
01-01-2025,Kolhapur,176.92
01-01-2025,Solapur,124.6
02-01-2025,Pune,90.41
02-01-2025,Nagpur,77.81
02-01-2025,Nashik,20.27
02-01-2025,Mumbai,172.92
02-01-2025,Aurangabad,107.81
02-01-2025,Thane,46.64
02-01-2025,Kolhapur,189.42
02-01-2025,Solapur,140.62
03-01-2025,Pune,111.44
03-01-2025,Nagpur,125.74
03-01-2025,Nashik,31.18
03-01-2025,Mumbai,71.8
03-01-2025,Aurangabad,103.98
03-01-2025,Thane,80.97
03-01-2025,Kolhapur,55.58
03-01-2025,Solapur,44.19
04-01-2025,Pune,157.96
04-01-2025,Nagpur,107.16
04-01-2025,Nashik,16.9
04-01-2025,Mumbai,35.81
04-01-2025,Aurangabad,132.98
04-01-2025,Thane,136.26
04-01-2025,Kolhapur,64.57
04-01-2025,Solapur,16.31
05-01-2025,Pune,159.37
05-01-2025,Nagpur,19.04
05-01-2025,Nashik,88.82
05-01-2025,Mumbai,54.13
05-01-2025,Aurangabad,176.99
05-01-2025,Thane,189.67
05-01-2025,Kolhapur,76.19
05-01-2025,Solapur,19.55
06-01-2025,Pune,37.95
06-01-2025,Nagpur,91.29
06-01-2025,Nashik,50.06
06-01-2025,Mumbai,134.22
06-01-2025,Aurangabad,51.74
06-01-2025,Thane,75.13
06-01-2025,Kolhapur,111.6
06-01-2025,Solapur,56.1
07-01-2025,Pune,159.45
07-01-2025,Nagpur,181.73
07-01-2025,Nashik,148.73
07-01-2025,Mumbai,127.17
07-01-2025,Aurangabad,196.83
07-01-2025,Thane,32.17
07-01-2025,Kolhapur,47.5
07-01-2025,Solapur,113.07
08-01-2025,Pune,80.61
08-01-2025,Nagpur,192.47
08-01-2025,Nashik,32.36
08-01-2025,Mumbai,103.76
08-01-2025,Aurangabad,35.02
08-01-2025,Thane,150.76
08-01-2025,Kolhapur,60.46
08-01-2025,Solapur,98.77
09-01-2025,Pune,16.17
09-01-2025,Nagpur,61.99
09-01-2025,Nashik,188.31
09-01-2025,Mumbai,148.19
09-01-2025,Aurangabad,100.72
09-01-2025,Thane,164.3
09-01-2025,Kolhapur,156.08
09-01-2025,Solapur,193.27
10-01-2025,Pune,123.95
10-01-2025,Nagpur,139.76
10-01-2025,Nashik,54.72
10-01-2025,Mumbai,127.4
10-01-2025,Aurangabad,60.46
10-01-2025,Thane,76.16
10-01-2025,Kolhapur,39.83
10-01-2025,Solapur,53.39
11-01-2025,Pune,20.44
11-01-2025,Nagpur,35.9
11-01-2025,Nashik,199.4
11-01-2025,Mumbai,97.69
11-01-2025,Aurangabad,97.55
11-01-2025,Thane,145.24
11-01-2025,Kolhapur,135.2
11-01-2025,Solapur,102.26
12-01-2025,Pune,27.55
12-01-2025,Nagpur,174.52
12-01-2025,Nashik,67.07
12-01-2025,Mumbai,122.15
12-01-2025,Aurangabad,28.44
12-01-2025,Thane,101.51
12-01-2025,Kolhapur,114.61
12-01-2025,Solapur,192.27
13-01-2025,Pune,38.72
13-01-2025,Nagpur,120.03
13-01-2025,Nashik,105.37
13-01-2025,Mumbai,117.61
13-01-2025,Aurangabad,131.24
13-01-2025,Thane,79.95
13-01-2025,Kolhapur,72.8
13-01-2025,Solapur,180.42
14-01-2025,Pune,42.9
14-01-2025,Nagpur,42.48
14-01-2025,Nashik,167.5
14-01-2025,Mumbai,151.15
14-01-2025,Aurangabad,71.9
14-01-2025,Thane,124.85
14-01-2025,Kolhapur,186.96
14-01-2025,Solapur,158.61
15-01-2025,Pune,90.71
15-01-2025,Nagpur,53.82
15-01-2025,Nashik,47.24
15-01-2025,Mumbai,83.9
15-01-2025,Aurangabad,35.07
15-01-2025,Thane,183.89
15-01-2025,Kolhapur,119.46
15-01-2025,Solapur,189.96
16-01-2025,Pune,12.36
16-01-2025,Nagpur,125.28
16-01-2025,Nashik,135.06
16-01-2025,Mumbai,145.06
16-01-2025,Aurangabad,76.0
16-01-2025,Thane,159.53
16-01-2025,Kolhapur,50.34
16-01-2025,Solapur,163.64
17-01-2025,Pune,29.56
17-01-2025,Nagpur,186.93
17-01-2025,Nashik,193.27
17-01-2025,Mumbai,57.83
17-01-2025,Aurangabad,126.79
17-01-2025,Thane,92.85
17-01-2025,Kolhapur,103.56
17-01-2025,Solapur,164.22
18-01-2025,Pune,174.57
18-01-2025,Nagpur,124.15
18-01-2025,Nashik,171.29
18-01-2025,Mumbai,152.59
18-01-2025,Aurangabad,68.7
18-01-2025,Thane,105.62
18-01-2025,Kolhapur,28.71
18-01-2025,Solapur,76.16
19-01-2025,Pune,20.41
19-01-2025,Nagpur,78.46
19-01-2025,Nashik,70.27
19-01-2025,Mumbai,91.44
19-01-2025,Aurangabad,94.53
19-01-2025,Thane,145.08
19-01-2025,Kolhapur,133.92
19-01-2025,Solapur,26.44
20-01-2025,Pune,141.68
20-01-2025,Nagpur,141.52
20-01-2025,Nashik,195.2
20-01-2025,Mumbai,161.27
20-01-2025,Aurangabad,124.42
20-01-2025,Thane,54.77
20-01-2025,Kolhapur,167.65
20-01-2025,Solapur,95.7
21-01-2025,Pune,36.06
21-01-2025,Nagpur,47.63
21-01-2025,Nashik,141.23
21-01-2025,Mumbai,186.42
21-01-2025,Aurangabad,38.56
21-01-2025,Thane,121.65
21-01-2025,Kolhapur,125.62
21-01-2025,Solapur,17.02
22-01-2025,Pune,181.42
22-01-2025,Nagpur,175.06
22-01-2025,Nashik,124.35
22-01-2025,Mumbai,69.34
22-01-2025,Aurangabad,154.08
22-01-2025,Thane,143.8
22-01-2025,Kolhapur,28.1
22-01-2025,Solapur,158.55
23-01-2025,Pune,131.53
23-01-2025,Nagpur,27.3
23-01-2025,Nashik,129.73
23-01-2025,Mumbai,39.0
23-01-2025,Aurangabad,53.78
23-01-2025,Thane,150.39
23-01-2025,Kolhapur,111.16
23-01-2025,Solapur,187.01
24-01-2025,Pune,166.24
24-01-2025,Nagpur,168.95
24-01-2025,Nashik,67.38
24-01-2025,Mumbai,75.92
24-01-2025,Aurangabad,100.29
24-01-2025,Thane,144.17
24-01-2025,Kolhapur,72.58
24-01-2025,Solapur,198.68
25-01-2025,Pune,141.41
25-01-2025,Nagpur,171.62
25-01-2025,Nashik,80.48
25-01-2025,Mumbai,164.79
25-01-2025,Aurangabad,19.27
25-01-2025,Thane,60.27
25-01-2025,Kolhapur,37.46
25-01-2025,Solapur,23.89
26-01-2025,Pune,131.06
26-01-2025,Nagpur,80.5
26-01-2025,Nashik,111.98
26-01-2025,Mumbai,123.91
26-01-2025,Aurangabad,190.14
26-01-2025,Thane,18.6
26-01-2025,Kolhapur,114.59
26-01-2025,Solapur,113.32
27-01-2025,Pune,105.23
27-01-2025,Nagpur,78.35
27-01-2025,Nashik,69.04
27-01-2025,Mumbai,182.68
27-01-2025,Aurangabad,37.04
27-01-2025,Thane,45.99
27-01-2025,Kolhapur,144.11
27-01-2025,Solapur,21.83
28-01-2025,Pune,97.19
28-01-2025,Nagpur,73.61
28-01-2025,Nashik,73.91
28-01-2025,Mumbai,36.08
28-01-2025,Aurangabad,17.19
28-01-2025,Thane,130.0
28-01-2025,Kolhapur,93.13
28-01-2025,Solapur,35.21
29-01-2025,Pune,76.51
29-01-2025,Nagpur,177.97
29-01-2025,Nashik,74.12
29-01-2025,Mumbai,62.21
29-01-2025,Aurangabad,131.06
29-01-2025,Thane,43.32
29-01-2025,Kolhapur,98.23
29-01-2025,Solapur,128.4
30-01-2025,Pune,83.83
30-01-2025,Nagpur,136.6
30-01-2025,Nashik,81.81
30-01-2025,Mumbai,140.76
30-01-2025,Aurangabad,160.33
30-01-2025,Thane,99.37
30-01-2025,Kolhapur,37.7
30-01-2025,Solapur,17.2
31-01-2025,Pune,186.65
31-01-2025,Nagpur,69.55
31-01-2025,Nashik,126.98
31-01-2025,Mumbai,132.4
31-01-2025,Aurangabad,79.31
31-01-2025,Thane,161.0
31-01-2025,Kolhapur,153.78
31-01-2025,Solapur,52.82
01-02-2025,Pune,86.51
01-02-2025,Nagpur,111.28
01-02-2025,Nashik,144.74
01-02-2025,Mumbai,152.94
01-02-2025,Aurangabad,142.9
01-02-2025,Thane,188.46
01-02-2025,Kolhapur,117.77
01-02-2025,Solapur,80.06
02-02-2025,Pune,163.19
02-02-2025,Nagpur,121.29
02-02-2025,Nashik,29.07
02-02-2025,Mumbai,11.97
02-02-2025,Aurangabad,118.87
02-02-2025,Thane,89.76
02-02-2025,Kolhapur,193.71
02-02-2025,Solapur,23.72
03-02-2025,Pune,102.17
03-02-2025,Nagpur,178.91
03-02-2025,Nashik,171.67
03-02-2025,Mumbai,118.52
03-02-2025,Aurangabad,69.7
03-02-2025,Thane,152.13
03-02-2025,Kolhapur,29.06
03-02-2025,Solapur,10.03
04-02-2025,Pune,110.16
04-02-2025,Nagpur,188.43
04-02-2025,Nashik,86.82
04-02-2025,Mumbai,26.66
04-02-2025,Aurangabad,161.65
04-02-2025,Thane,129.3
04-02-2025,Kolhapur,141.34
04-02-2025,Solapur,34.01
05-02-2025,Pune,169.62
05-02-2025,Nagpur,165.31
05-02-2025,Nashik,130.55
05-02-2025,Mumbai,72.92
05-02-2025,Aurangabad,31.52
05-02-2025,Thane,135.62
05-02-2025,Kolhapur,109.82
05-02-2025,Solapur,150.08
06-02-2025,Pune,99.35
06-02-2025,Nagpur,44.46
06-02-2025,Nashik,166.15
06-02-2025,Mumbai,145.5
06-02-2025,Aurangabad,54.55
06-02-2025,Thane,11.75
06-02-2025,Kolhapur,35.26
06-02-2025,Solapur,68.83
07-02-2025,Pune,130.91
07-02-2025,Nagpur,72.39
07-02-2025,Nashik,156.42
07-02-2025,Mumbai,33.87
07-02-2025,Aurangabad,12.26
07-02-2025,Thane,118.93
07-02-2025,Kolhapur,144.71
07-02-2025,Solapur,26.15
08-02-2025,Pune,183.01
08-02-2025,Nagpur,143.64
08-02-2025,Nashik,174.28
08-02-2025,Mumbai,153.49
08-02-2025,Aurangabad,198.1
08-02-2025,Thane,131.72
08-02-2025,Kolhapur,14.07
08-02-2025,Solapur,143.22
09-02-2025,Pune,106.94
09-02-2025,Nagpur,147.66
09-02-2025,Nashik,168.04
09-02-2025,Mumbai,66.17
09-02-2025,Aurangabad,128.62
09-02-2025,Thane,148.39
09-02-2025,Kolhapur,154.81
09-02-2025,Solapur,93.22
10-02-2025,Pune,157.78
10-02-2025,Nagpur,112.75
10-02-2025,Nashik,116.83
10-02-2025,Mumbai,104.49
10-02-2025,Aurangabad,134.78
10-02-2025,Thane,62.61
10-02-2025,Kolhapur,39.6
10-02-2025,Solapur,169.97
11-02-2025,Pune,141.79
11-02-2025,Nagpur,94.46
11-02-2025,Nashik,154.55
11-02-2025,Mumbai,73.61
11-02-2025,Aurangabad,185.91
